"id","region","district","municipality","parish","lat","lon","origin","alert_date","alert_hour","extinction_date","extinction_hour","firstInterv_date","firstInterv_hour","alert_source","village_area","vegetation_area","farming_area","village_veget_area","total_area","cause_type"
"5777","Beira Litoral","Aveiro","Ovar","Esmoriz","40:57:43.7616000000008''","8:38:16.7063999999993''","agriculture",2015-09-23,"18:09:00",2015-09-23,"18:50:00",2015-09-23,"18:15:00",NA,0,0,0.06,0,0.06,"negligent"
"5778","Entre Douro e Minho","Viana do Castelo","Ponte da Barca","Sampriz","41:46:48.5291999999981''","8:22:55.3692000000001''","firepit",2015-09-28,"19:27:00",2015-09-28,"21:22:00",2015-09-28,"19:45:00",NA,0,0.02,0,0.02,0.02,"intentional"
"5779","Trás-os-Montes","Vila Real","Vila Pouca de Aguiar","Alfarela de Jales","41:26:33.1799999999896''","7:33:6.04800000000061''","agriculture",2015-09-28,"17:09:00",2015-09-28,"19:20:00",2015-09-28,"17:25:00",NA,0,0,0.01,0,0.01,"negligent"
"5780","Entre Douro e Minho","Viana do Castelo","Ponte da Barca","Vila Chã (São João Batista)","41:48:4.838400000001''","8:20:28.701599999998''","firepit",2015-09-28,"21:06:00",2015-09-28,"22:40:00",2015-09-28,"21:25:00",NA,0,0.02,0,0.02,0.02,"intentional"
"5781","Entre Douro e Minho","Aveiro","Arouca","Escariz","40:56:19.0104000000042''","8:24:43.8479999999976''","agriculture",2015-09-28,"22:45:00",2015-09-29,"01:10:00",2015-09-28,"23:00:00",NA,0,0,0.005,0,0.005,"negligent"
"5782","Beira Litoral","Leiria","Leiria","Marrazes","39:46:1.50600000000566''","8:47:16.0619999999969''","agriculture",2015-10-01,"18:45:00",2015-10-01,"20:20:00",2015-10-01,"19:00:00",NA,0,0,0.002,0,0.002,"negligent"
"5783","Trás-os-Montes","Vila Real","Vila Pouca de Aguiar","Vreia de Jales","41:26:2.02920000000631''","7:34:55.5060000000007''","fire",2015-10-02,"13:13:00",2015-10-02,"19:00:00",2015-10-02,"13:29:00",NA,0.6,40.3,0,40.9,40.9,"negligent"
"5784","Ribatejo e Oeste","Santarém","Rio Maior","Arruda dos Pisões","39:18:60","08:50:54","firepit",2015-10-08,"13:52:00",2015-10-08,"15:58:00",2015-10-08,"14:03:00",NA,0,0.6673,0,0.6673,0.6673,"intentional"
"5785","Beira Litoral","Aveiro","Ílhavo","Gafanha do Carmo","40:35:39.3971999999934''","8:44:16.6740000000031''","agriculture",2015-09-30,"13:10:00",2015-09-30,"13:32:00",2015-09-30,"13:19:00",NA,0,0,0.435,0,0.435,"negligent"
"5786","Algarve","Faro","Aljezur","Aljezur","37:17:58","08:50:30","firepit",2015-09-30,"16:48:00",2015-09-30,"17:42:00",2015-09-30,"16:55:00",NA,0.03,0,0,0.03,0.03,"intentional"
"5787","Ribatejo e Oeste","Santarém","Alpiarça","Alpiarça","39:17:18","08:35:28","agriculture",2015-09-23,"10:01:00",2015-09-23,"11:47:00",2015-09-23,"10:10:00",NA,0,0,0.1405,0,0.1405,"negligent"
"5788","Trás-os-Montes","Bragança","Mogadouro","Ventozelo","41:16:50.1599999999991''","6:34:57.5616000000002''","firepit",2015-09-23,"13:13:00",2015-09-23,"14:35:00",2015-09-23,"13:35:00",NA,0,0.2229,0,0.2229,0.2229,"negligent"
"5789","Ribatejo e Oeste","Setúbal","Palmela","Marateca","38:37:28.639200000008''","8:39:8.47079999999906''","firepit",2015-08-11,"18:00:00",2015-08-11,"18:45:00",2015-08-11,"18:12:00",NA,0,0.0067,0,0.0067,0.0067,"negligent"
"5790","Entre Douro e Minho","Porto","Marco de Canaveses","Vila Boa de Quires","41:12:26.1575999999894''","8:12:3.94200000000168''","firepit",2015-08-12,"01:52:00",2015-08-12,"02:30:00",2015-08-12,"01:58:00",NA,0,0.01,0,0.01,0.01,"intentional"
"5791","Trás-os-Montes","Bragança","Mogadouro","Vilar de Rei","41:18:28.4508000000113''","6:40:26.2199999999986''","agriculture",2015-09-28,"18:50:00",2015-09-28,"19:10:00",NA,"",NA,0,0,0.3389,0,0.3389,"negligent"
"5792","Ribatejo e Oeste","Santarém","Coruche","São José da Lamarosa","39:01:21","08:29:18","firepit",2015-09-29,"01:50:00",2015-09-29,"03:35:00",2015-09-29,"02:08:00",NA,0.02,0,0,0.02,0.02,"intentional"
"5793","Beira Litoral","Coimbra","Penela","Cumeeira","39:56:36.855599999995''","8:23:17.4695999999973''","agriculture",2015-09-29,"13:37:00",2015-09-29,"16:00:00",2015-09-29,"13:45:00",NA,0,0,0.1,0,0.1,"negligent"
"5794","Entre Douro e Minho","Porto","Baião","Teixeiró","41:11:14.1287999999997''","7:53:50.5427999999999''","fire",2015-08-11,"13:35:00",2015-08-11,"18:33:00",2015-08-11,"13:45:00",NA,5.41,7.49,0,12.9,12.9,"intentional"
"5795","Trás-os-Montes","Vila Real","Santa Marta de Penaguião","Medrões","41:12:7.32959999999878''","7:50:11.7563999999987''","fire",2015-08-11,"23:30:00",2015-08-12,"23:10:00",2015-08-11,"23:40:00",NA,0,1,0,1,1,"intentional"
"5796","Trás-os-Montes","Viseu","Lamego","Penude","41:4:5.86199999999678''","7:51:29.8511999999986''","firepit",2015-09-29,"15:38:00",2015-09-29,"17:00:00",2015-09-29,"15:53:00",NA,0,0.01,0,0.01,0.01,"negligent"
"5797","Algarve","Faro","Vila Real de Santo António","Vila Real de Santo António","37:11:19","07:25:42","firepit",2015-09-30,"14:39:00",2015-09-30,"15:53:00",2015-09-30,"14:44:00",NA,0,0.033,0,0.033,0.033,"natural"
"5798","Entre Douro e Minho","Viana do Castelo","Viana do Castelo","Alvarães","41:38:12.6167999999905''","8:44:47.5763999999997''","firepit",2015-09-30,"21:28:00",2015-09-30,"22:45:00",2015-09-30,"21:40:00",NA,0,0.05,0,0.05,0.05,"intentional"
"5799","Trás-os-Montes","Guarda","Vila Nova De Foz Côa","Numão","41:07:51","07:15:01","firepit",2015-10-01,"18:06:00",2015-10-01,"19:06:00",NA,"",NA,0,0.5,0,0.5,0.5,"negligent"
"5800","Beira Interior","Guarda","Trancoso","São Pedro","40:45:25.5780000000101''","7:20:57.0515999999991''","agric_burn",2015-10-01,"19:18:00",2015-10-01,"20:00:00",2015-10-01,"19:25:00",NA,0,0,1e-04,0,1e-04,"negligent"
"5801","Ribatejo e Oeste","Setúbal","Seixal","Fernão Ferro","38:32:56.705999999993''","9:3:28.926000000001''","fire",2015-09-18,"17:00:00",2015-09-18,"20:43:00",2015-09-18,"17:10:00",NA,0,1.051,0,1.051,1.051,"negligent"
"5802","Entre Douro e Minho","Viana do Castelo","Ponte de Lima","Feitosa","41:45:26.7156000000028''","8:35:15.0395999999972''","fire",2015-10-03,"20:38:00",2015-10-03,"22:01:00",2015-10-03,"21:00:00",NA,0,1,0,1,1,"negligent"
"5803","Entre Douro e Minho","Viana do Castelo","Arcos de Valdevez","Couto","41:52:28.2036000000079''","8:24:7.44839999999684''","firepit",2015-09-30,"13:43:00",2015-09-30,"14:50:00",2015-09-30,"13:53:00",NA,0,0.01,0,0.01,0.01,"rekindling"
"5804","Beira Interior","Guarda","Figueira de Castelo Rodrigo","Escalhão","40:56:14","06:55:07","fire",2015-10-01,"14:26:00",2015-10-01,"15:03:00",2015-10-01,"14:38:00",NA,0,3.69,0,3.69,3.69,"negligent"
"5805","Beira Litoral","Coimbra","Arganil","Coja","40:15:12.9564000000045''","8:0:47.6135999999983''","firepit",2015-09-29,"13:14:00",2015-09-29,"13:43:00",2015-09-29,"13:25:00",NA,0,0.005,0,0.005,0.005,"natural"
"5806","Beira Litoral","Coimbra","Coimbra","Souselas","40:18:39.2544000000026''","8:25:59.1456000000029''","firepit",2015-09-30,"14:57:00",2015-09-30,"16:55:00",2015-09-30,"15:05:00",NA,0,0.05,0,0.05,0.05,"intentional"
"5807","Beira Interior","Guarda","Figueira de Castelo Rodrigo","Freixeda do Torrão","40:52:18","07:01:36","fire",2015-09-28,"19:49:00",2015-09-29,"00:00:00",2015-09-28,"20:05:00",NA,0.52,5.8,0,6.32,6.32,"negligent"
"5808","Trás-os-Montes","Vila Real","Vila Real","Campeã","41:17:40.5492000000112''","7:53:25.2347999999988''","fire",2015-10-03,"16:05:00",2015-10-03,"19:50:00",2015-10-03,"16:25:00",NA,2,0,0,2,2,"negligent"
"5809","Beira Litoral","Coimbra","Mira","Mira","40:25:36.4800000000002''","8:44:2.76720000000012''","agriculture",2015-09-20,"11:02:00",2015-09-20,"11:30:00",2015-09-20,"11:15:00",NA,0,0,0.001,0,0.001,"negligent"
"5810","Entre Douro e Minho","Porto","Felgueiras","Pombeiro de Ribavizela","41:22:49.8972000000026''","8:12:4.22280000000256''","fire",2015-09-28,"17:20:00",2015-09-28,"21:00:00",2015-09-28,"17:40:00",NA,0,1,0,1,1,"rekindling"
"5811","Beira Litoral","Aveiro","Ílhavo","São Salvador","40:34:16.4495999999963''","8:39:43.840800000003''","firepit",2015-09-23,"13:29:00",2015-09-23,"14:53:00",2015-09-23,"13:40:00",NA,0.072,0,0,0.072,0.072,"intentional"
"5812","Beira Interior","Guarda","Gouveia","Nespereira","40:31:11.7912000000013''","7:36:33.0767999999986''","agric_burn",2015-09-28,"13:21:00",2015-09-28,"15:02:00",2015-09-28,"13:29:00",NA,0,0,0.26,0,0.26,"negligent"
"5813","Ribatejo e Oeste","Santarém","Coruche","Coruche","38:57:02","08:30:23","firepit",2015-09-28,"14:18:00",2015-09-28,"14:48:00",2015-09-28,"14:26:00",NA,0,3e-04,0,3e-04,3e-04,"negligent"
"5814","Entre Douro e Minho","Porto","Amarante","Padronelo","41:15:41.5548000000115''","8:2:30.4692000000027''","firepit",2015-09-29,"06:03:00",2015-09-29,"07:30:00",2015-09-29,"06:20:00",NA,0,0.01,0,0.01,0.01,"rekindling"
"5815","Ribatejo e Oeste","Santarém","Coruche","Couço","38:58:59","08:17:57","agriculture",2015-10-04,"15:27:00",2015-10-04,"17:20:00",2015-10-04,"15:55:00",NA,0,0,0.02,0,0.02,"negligent"
"5816","Alentejo","Portalegre","Ponte de Sor","Foros de Arrão","39:9:23.2919999999956''","8:15:43.4628000000032''","agriculture",2015-10-07,"14:59:00",2015-10-07,"17:10:00",2015-10-07,"15:40:00",NA,0,0,0.4023,0,0.4023,"negligent"
"5817","Entre Douro e Minho","Porto","Felgueiras","Penacova","41:22:25.6655999999953''","8:15:18.2195999999983''","firepit",2015-09-28,"15:28:00",2015-09-28,"18:39:00",2015-09-28,"15:36:00",NA,0,0.5,0,0.5,0.5,"intentional"
"5818","Beira Litoral","Coimbra","Góis","Colmeal","40:10:7.91039999999725''","8:2:15.7488000000011''","firepit",2015-09-28,"18:54:00",2015-09-28,"20:37:00",2015-09-28,"19:05:00",NA,0.001,0,0,0.001,0.001,"natural"
"5819","Entre Douro e Minho","Viseu","Cinfães","Travanca","41:3:2.06639999999084''","8:13:24.7080000000008''","fire",2015-09-28,"22:08:00",2015-09-29,"00:10:00",2015-09-28,"22:30:00",NA,1,0,0,1,1,"intentional"
"5820","Entre Douro e Minho","Porto","Penafiel","Figueira","41:7:57.7631999999926''","8:19:22.0152000000004''","firepit",2015-09-28,"22:39:00",2015-09-29,"01:21:00",2015-09-28,"22:55:00",NA,0,0.85,0,0.85,0.85,"negligent"
"5821","Trás-os-Montes","Vila Real","Chaves","São Vicente","41:49:50","07:13:44","firepit",2015-09-29,"13:18:00",NA,"",NA,"",NA,0,0.05,0,0.05,0.05,"negligent"
"5822","Ribatejo e Oeste","Santarém","Ourém","Nossa Senhora da Piedade","39:41:04","08:35:12","firepit",2015-10-03,"06:44:00",2015-10-03,"07:58:00",2015-10-03,"07:02:00",NA,0,0.0519,0,0.0519,0.0519,"negligent"
"5823","Ribatejo e Oeste","Leiria","Peniche","Atouguia da Baleia","39:20:22.9308000000003''","9:19:27.5879999999992''","agriculture",2015-10-13,"20:27:00",2015-10-13,"23:00:00",2015-10-13,"20:40:00",NA,0,0,0.002,0,0.002,"negligent"
"5824","Beira Litoral","Leiria","Marinha Grande","Marinha Grande","39:44:11.6627999999997''","8:54:49.6979999999999''","agriculture",2015-10-03,"17:50:00",2015-10-03,"19:29:00",2015-10-03,"18:08:00",NA,0,0,0.01,0,0.01,"negligent"
"5825","Alentejo","Évora","Mora","Pavia","38:53:59","08:03:15","agric_burn",2015-10-03,"18:30:00",2015-10-03,"21:53:00",2015-10-03,"18:56:00",NA,0,0,1.7406,0,1.7406,"negligent"
"5826","Trás-os-Montes","Bragança","Torre de Moncorvo","Carviçais","41:11:13.9163999999988''","6:54:2.5164000000013''","firepit",2015-10-03,"21:39:00",2015-10-04,"00:50:00",2015-10-03,"21:42:00",NA,0,0.48,0,0.48,0.48,"intentional"
"5827","Entre Douro e Minho","Porto","Amarante","Travanca","41:16:56.5247999999934''","8:12:1.24920000000259''","firepit",2015-10-03,"04:56:00",2015-10-03,"06:10:00",2015-10-03,"05:00:00",NA,0.13,0,0,0.13,0.13,"intentional"
"5828","Trás-os-Montes","Vila Real","Vila Real","Mondrões","41:16:51.049200000005''","7:47:51.9647999999985''","firepit",2015-10-03,"19:54:00",2015-10-03,"21:19:00",2015-10-03,"20:10:00",NA,0,0.15,0,0.15,0.15,"negligent"
"5829","Alentejo","Portalegre","Marvão","Beirã","39:25:35.9292000000096''","7:23:3.49080000000022''","agriculture",2015-10-03,"18:37:00",2015-10-03,"20:00:00",2015-10-03,"18:58:00",NA,0,0,0.1583,0,0.1583,"negligent"
"5830","Ribatejo e Oeste","Leiria","Caldas da Rainha","Santa Catarina","39:26:45.7799999999986''","9:0:49.1796000000029''","agriculture",2015-10-04,"19:39:00",2015-10-04,"20:35:00",2015-10-04,"19:56:00",NA,0,0,0.002,0,0.002,"negligent"
"5831","Ribatejo e Oeste","Santarém","Benavente","Benavente","38:54:24","08:39:46","agriculture",2015-10-08,"12:32:00",2015-10-08,"13:45:00",2015-10-08,"12:54:00",NA,0,0,0.6578,0,0.6578,"negligent"
"5832","Ribatejo e Oeste","Leiria","Peniche","Ferrel","39:21:25.5167999999907''","9:18:55.9547999999997''","agriculture",2015-10-09,"20:22:00",2015-10-09,"22:20:00",2015-10-09,"20:45:00",NA,0,0,0.01,0,0.01,"negligent"
"5833","Algarve","Faro","Aljezur","Aljezur","37:17:57","08:50:29","firepit",2015-09-23,"16:38:00",2015-09-23,"17:48:00",2015-09-23,"16:40:00",NA,0,0.02,0,0.02,0.02,"intentional"
"5834","Beira Litoral","Leiria","Pombal","Pombal","39:53:59.6759999999944''","8:39:59.3172000000015''","firepit",2015-09-23,"20:27:00",2015-09-23,"21:55:00",2015-09-23,"20:30:00",NA,0.027,0.02,0,0.047,0.047,"rekindling"
"5835","Entre Douro e Minho","Braga","Vieira do Minho","Vieira do Minho","41:37:17.1263999999911''","8:9:2.63519999999872''","firepit",2015-09-28,"14:59:00",2015-09-28,"16:25:00",2015-09-28,"15:10:00",NA,0,0.005,0,0.005,0.005,"intentional"
"5836","Ribatejo e Oeste","Santarém","Rio Maior","Fráguas","39:23:7.00800000000584''","8:51:10.8648000000018''","agriculture",2015-10-08,"14:42:00",2015-10-08,"16:23:00",2015-10-08,"15:02:00",NA,0,0,1.2796,0,1.2796,"negligent"
"5837","Trás-os-Montes","Vila Real","Chaves","Loivos","41:39:07","07:30:05","firepit",2015-10-03,"12:08:00",2015-10-03,"13:01:00",2015-10-03,"12:11:00",NA,0,0.01,0,0.01,0.01,"negligent"
"5838","Alentejo","Beja","Cuba","Cuba","38:11:34","07:55:43","agriculture",2015-10-07,"15:34:00",2015-10-07,"16:53:00",2015-10-07,"15:45:00",NA,0,0,0.407,0,0.407,"negligent"
"5839","Ribatejo e Oeste","Santarém","Tomar","Beselga","39:35:39","08:29:04","agriculture",2015-10-07,"16:01:00",2015-10-07,"17:21:00",2015-10-07,"16:12:00",NA,0,0,0.0596,0,0.0596,"negligent"
"5840","Ribatejo e Oeste","Lisboa","Loures","Fanhões","38:52:45.9840000000088''","9:9:1.27897692436818E-12''","firepit",2015-09-21,"14:44:00",2015-09-21,"14:56:00",2015-09-21,"14:49:00",NA,0,0.51,0,0.51,0.51,"negligent"
"5841","Ribatejo e Oeste","Santarém","Almeirim","Almeirim","00:39:09.540","00:08:38.724","agriculture",2015-09-22,"12:43:00",2015-09-22,"16:20:00",2015-09-22,"13:03:00",NA,0,0,0.597,0,0.597,"intentional"
"5842","Ribatejo e Oeste","Lisboa","Mafra","Igreja Nova","38:53:31.4879999999999''","9:19:17.1047999999983''","agric_burn",2015-09-22,"15:40:00",2015-09-22,"16:20:00",2015-09-22,"15:47:00",NA,0,0.06,0,0.06,0.06,"negligent"
"5843","Beira Litoral","Coimbra","Coimbra","Antuzede","40:14:12.7644000000066''","8:29:42.1728000000022''","agriculture",2015-09-23,"11:32:00",2015-09-23,"13:10:00",2015-09-23,"11:42:00",NA,0,0,0.5,0,0.5,"negligent"
"5844","Beira Interior","Castelo Branco","Vila de Rei","Vila de Rei","39:40:40.486799999988''","8:9:7.24319999999693''","fire",2015-09-28,"17:31:00",2015-09-28,"19:40:00",2015-09-28,"17:33:00",NA,1.7,0.92,0.09,2.62,2.71,"negligent"
"5845","Beira Interior","Castelo Branco","Sertã","Cernache do Bonjardim","39:48:52.6391999999998''","8:11:42.3240000000015''","agriculture",2015-09-29,"18:30:00",2015-09-29,"19:30:00",2015-09-29,"18:33:00",NA,0,0,2e-04,0,2e-04,"negligent"
"5846","Entre Douro e Minho","Porto","Vila do Conde","Ferreiró","41:20:57.3611999999912''","8:37:15.474''","firepit",2015-10-02,"18:05:00",2015-10-02,"20:33:00",2015-10-02,"18:16:00",NA,0.02,0,0,0.02,0.02,"rekindling"
"5847","Alentejo","Évora","Évora","Senhora da Saúde","38:34:09","07:52:50","agric_burn",2015-10-03,"15:07:00",2015-10-03,"16:20:00",2015-10-03,"15:32:00",NA,0,0,0.01,0,0.01,"negligent"
"5848","Beira Litoral","Viseu","Vila Nova de Paiva","Pendilhe","40:54:19.0259999999972''","7:50:49.5455999999987''","firepit",2015-10-03,"19:21:00",2015-10-03,"21:15:00",2015-10-03,"19:57:00",NA,0,0.02,0,0.02,0.02,"negligent"
"5849","Beira Interior","Guarda","Figueira de Castelo Rodrigo","Vilar de Amargo","40:57:09","07:00:56","agriculture",2015-10-03,"10:02:00",2015-10-03,"10:15:00",2015-10-03,"10:12:00",NA,0,0,0.13,0,0.13,"negligent"
"5850","Beira Litoral","Leiria","Pombal","Pombal","39:53:44.5919999999899''","8:40:53.3603999999968''","firepit",2015-09-23,"00:53:00",2015-09-23,"04:20:00",2015-09-23,"01:05:00",NA,0.55,0.05,0,0.6,0.6,"intentional"
"5851","Trás-os-Montes","Vila Real","Montalegre","Chã","41:48:5.74199999999621''","7:42:8.38799999999964''","firepit",2015-09-23,"15:13:00",2015-09-23,"17:10:00",2015-09-23,"15:29:00",NA,0,0.1,0,0.1,0.1,"negligent"
"5852","Beira Interior","Guarda","Pinhel","Atalaia","40:41:21.0840000000127''","7:2:5.1899999999992''","firepit",2015-09-28,"16:01:00",2015-09-28,"18:38:00",2015-09-28,"16:14:00",NA,0,0.04,0,0.04,0.04,"negligent"
"5853","Alentejo","Beja","Beja","Quintos","37:49:36","07:44:13","fire",2015-10-03,"15:14:00",2015-10-03,"19:25:00",2015-10-03,"15:38:00",NA,0,10.74,0,10.74,10.74,"negligent"
"5854","Ribatejo e Oeste","Santarém","Benavente","Samora Correia","38:55:34","08:52:09","firepit",2015-10-04,"00:04:00",2015-10-04,"00:33:00",2015-10-04,"00:10:00",NA,0,0.0215,0,0.0215,0.0215,"intentional"
"5855","Alentejo","Évora","Mora","Mora","38:56:50","08:09:03","agric_burn",2015-10-04,"16:15:00",2015-10-04,"17:55:00",2015-10-04,"16:23:00",NA,0,0,0.3253,0,0.3253,"negligent"
"5856","Beira Litoral","Aveiro","Oliveira do Bairro","Oliveira do Bairro","40:30:40","08:31:35","firepit",2015-10-09,"14:56:00",2015-10-09,"15:37:00",2015-10-09,"15:03:00",NA,0,0.03,0,0.03,0.03,"negligent"
"5857","Trás-os-Montes","Bragança","Bragança","Parâmio","41:54:43.1352000000066''","6:54:4.79159999999958''","fire",2015-09-23,"00:32:00",2015-09-23,"04:00:00",2015-09-23,"00:45:00",NA,0,2.07,0,2.07,2.07,"negligent"
"5858","Entre Douro e Minho","Porto","Penafiel","Paço de Sousa","41:9:56.2572000000023''","8:19:30.971999999999''","firepit",2015-09-23,"09:59:00",2015-09-23,"11:00:00",2015-09-23,"10:10:00",NA,0,0.01,0,0.01,0.01,"negligent"
"5859","Beira Interior","Castelo Branco","Covilhã","Cantar-Galo","40:17:38.4252000000021''","7:30:5.8931999999988''","agriculture",2015-09-23,"15:07:00",2015-09-23,"15:41:00",2015-09-23,"15:20:00",NA,0,0,2e-04,0,2e-04,"negligent"
"5860","Entre Douro e Minho","Aveiro","Arouca","Escariz","40:56:18.5244000000034''","8:24:2.76479999999765''","agriculture",2015-09-28,"19:56:00",2015-09-28,"21:35:00",2015-09-28,"20:10:00",NA,0,0,0.02,0,0.02,"negligent"
"5861","Trás-os-Montes","Vila Real","Montalegre","Ferral","41:41:46.348799999995''","8:0:49.0032000000006''","fire",2015-09-29,"08:42:00",2015-09-29,"10:24:00",2015-09-29,"09:10:00",NA,0,1,0,1,1,"negligent"
"5862","Trás-os-Montes","Vila Real","Peso da Régua","Vinhós","41:13:39.8172000000056''","7:50:9.13920000000061''","firepit",2015-10-13,"20:04:00",2015-10-13,"20:46:00",2015-10-13,"20:10:00",NA,0,0.01,0,0.01,0.01,"intentional"
"5863","Entre Douro e Minho","Viana do Castelo","Arcos de Valdevez","Gavieira","41:58:9.71760000000302''","8:14:25.6163999999997''","fire",2015-10-03,"10:43:00",2015-10-03,"19:14:00",2015-10-03,"11:00:00",NA,0,3,0,3,3,"rekindling"
"5864","Entre Douro e Minho","Viana do Castelo","Monção","Barbeita","42:3:48.697200000002''","8:24:10.8756000000027''","firepit",2015-10-03,"12:20:00",2015-10-03,"13:30:00",2015-10-03,"12:25:00",NA,0.005,0.015,0,0.02,0.02,"negligent"
"5865","Alentejo","Beja","Alvito","Alvito","38:15:10","07:59:05","agriculture",2015-10-03,"15:00:00",2015-10-03,"16:23:00",2015-10-03,"15:09:00",NA,0,0,0.477,0,0.477,"negligent"
"5866","Trás-os-Montes","Bragança","Alfândega da Fé","Sendim da Serra","41:17:39.6096000000045''","6:59:13.304399999999''","firepit",2015-10-03,"15:16:00",2015-10-03,"16:41:00",2015-10-03,"15:30:00",NA,0,0.001,0,0.001,0.001,"negligent"
"5867","Trás-os-Montes","Vila Real","Valpaços","Friões","41:41:18","07:22:38","firepit",2015-10-03,"23:18:00",2015-10-04,"01:45:00",2015-10-03,"23:38:00",NA,0.5,0,0,0.5,0.5,"negligent"
"5868","Algarve","Faro","Vila do Bispo","Raposeira","37:04:14","08:52:25","agriculture",2015-10-04,"07:00:00",2015-10-04,"09:40:00",2015-10-04,"07:21:00",NA,0,0,0.0219,0,0.0219,"negligent"
"5869","Beira Interior","Guarda","Pinhel","Bogalhal","00:40:48.701","00:07:07.614","agric_burn",2015-09-22,"17:33:00",2015-09-22,"18:30:00",2015-09-22,"17:40:00",NA,0,0,0.001,0,0.001,"negligent"
"5870","Ribatejo e Oeste","Leiria","Caldas da Rainha","Nossa Senhora do Pópulo","39:24:21.2039999999979''","9:6:49.1327999999983''","agriculture",2015-09-28,"20:04:00",2015-09-28,"20:55:00",2015-09-28,"20:12:00",NA,0,0,1e-04,0,1e-04,"negligent"
"5871","Trás-os-Montes","Vila Real","Vila Pouca de Aguiar","Gouvães da Serra","41:27:53.7300000000033''","7:44:33.4500000000011''","fire",2015-09-28,"22:37:00",2015-09-29,"02:00:00",2015-09-28,"22:55:00",NA,0,20,0,20,20,"negligent"
"5872","Alentejo","Portalegre","Portalegre","Reguengo","39:16:30.9647999999891''","7:22:35.9867999999991''","firepit",2015-10-09,"15:45:00",2015-10-09,"19:25:00",2015-10-09,"15:56:00",NA,0,0.45,0,0.45,0.45,"negligent"
"5873","Ribatejo e Oeste","Leiria","Peniche","Atouguia da Baleia","39:20:22.9308000000003''","9:19:27.5879999999992''","agriculture",2015-10-14,"03:59:00",2015-10-14,"06:25:00",2015-10-14,"04:17:00",NA,0,0,0.002,0,0.002,"negligent"
"5874","Entre Douro e Minho","Viana do Castelo","Viana do Castelo","Castelo do Neiva","41:37:33.2184000000086''","8:47:17.9700000000014''","firepit",2015-10-03,"07:44:00",2015-10-03,"10:25:00",2015-10-03,"08:02:00",NA,0,0.7,0,0.7,0.7,"negligent"
